ID,logFC,Pvalue
CCDC53,-0.504347313,0.05357133
APAF1,0.466240842,0.843287285
DUSP4,-0.250890745,0.722442169
TNFRSF10B,0.552188224,0.495921264
SORBS3,-0.49754917,0.002158794
PDLIM2,0.41883506,0.239341769
RNF170,-0.097178278,0.488726174
UBIAD1,-0.200295088,0.359687585
TARDBP,-0.653986927,0.433458959
ZNF706,-1.379493476,0.204513113
LYPLA1,-0.081313827,0.725876062
COPS5,0.102895883,8.01E-05
AKAP1,-0.192637368,0.3775092
COIL,-0.155892662,0.063153296
TRIM25,0.634151644,0.802344324
SCPEP1,-0.401810704,0.163446119
NCAPH,0.718341809,0.000151017
MND1,-0.273201381,0.137354204
PAPD5,-0.051696983,0.351352019
PSPC1,0.189212457,0.453498189
ZSCAN18,0.966949031,0.398318754
RNF2,-0.047742461,0.004221841
TRMT1L,0.092579793,0.024631511
SEC22A,-0.502446205,0.027804247
NAA50,-0.081924088,0.192385841
KIF18A,-0.182970073,0.244613261
PEX16,-0.078460966,0.757148076
CAT,0.655332239,0.965063029
ZMYM2,-0.465713008,0.108731771
TBC1D15,-0.311384219,0.533611855
ZCCHC17,0.047393862,0.26567599
KHDRBS1,0.364837394,0.000488193
TMEM39B,0.268289884,0.624537685
PIK3CA,1.449827592,0.013156087
PDS5A,-0.648332109,0.669449199
LRIF1,0.038637469,0.176926988
CLCC1,-0.180689481,0.686699319
GPSM2,-0.884570057,0.03503262
CXCR4,-0.45519205,0.409044575
POLK,-0.816557367,0.047834009
RPL21,1.133792191,0.081925421
MTIF3,-0.155948302,0.544339098
GTF3A,0.028871147,0.844611116
MTERFD2,-0.946743602,0.027843817
MRPS2,0.74030473,0.177457062
KIAA1191,0.626400698,0.859380546
COPA,1.624918919,0.015058873
RBBP6,-0.406542971,0.020577394
ZC3H7A,-0.109729046,0.018966287
ANXA11,0.364002669,0.559708204
FAM213A,1.467711316,0.923423352
RPL5,0.812087679,0.525744849
TRMT13,-0.762818926,0.159932335
ZNF644,-0.185481346,0.624735064
RPAP2,0.186384741,0.307802475
PMS2,-0.049272298,0.731696229
ZMIZ2,-0.312111657,0.030498406
Sep-07,1.370589062,0.913242959
KLHL7,-0.615498718,0.087869273
HERPUD2,0.634103837,0.783555242
CBX3,0.021444367,0.292284209
HNRNPA2B1,1.534139057,0.268133429
FAM126A,-0.828575931,0.074551061
FKBP9,-0.02920784,0.408549673
NT5C3A,-0.318213584,0.04012699
CCZ1,0.017307096,0.553405289
FTSJ2,0.18106409,0.823984548
SMU1,-0.196805763,0.079351094
GLIPR2,0.781098704,0.649678038
CLTA,0.048417178,0.816953092
ACO1,1.123899501,4.88E-05
TRIM24,-0.681344338,0.000897944
CALD1,0.942946321,0.008127861
PLAU,-0.115806145,0.933037308
SRGN,0.500177883,0.384794155
CISD1,0.358848305,0.004460308
ECD,-0.141091916,0.077957983
P4HA1,-0.59867911,0.854001208
ZWINT,0.706591084,0.020215129
VPS26A,-0.334626494,0.449557646
RBM19,-0.556946999,0.123289024
CIT,1.635316522,0.010452675
ACADS,0.0346599,0.792336701
DDX54,-0.487197463,0.000473989
MED13L,-0.431194142,0.121169223
CDKN2C,0.625671469,0.51921027
RNF11,0.036576469,0.443642127
ITPR2,0.60804888,0.175094968
CCDC91,0.748724358,0.39749795
WWP1,-0.376029003,0.348650386
DDX39A,0.598525894,0.315449817
PKN1,0.28791727,0.245130184
C19orf43,-0.491878335,0.032731237
CD97,0.367325723,0.066171653
WDR83,-0.142274818,0.073436566
GIPC1,0.845423606,0.370140117
SPRYD7,0.234976628,0.999825425
ZC3H13,0.066762631,0.326188509
NLN,-0.956393544,0.010165339
CENPK,-0.701301875,0.003290966
OPTN,0.644628135,0.244873465
ATF1,-0.015496235,0.727692991
TSFM,-0.172437035,0.020703028
PFDN5,-0.313076047,0.154462018
SPATS2,0.367058269,0.528575026
CDK2,-1.330318695,2.37E-05
LRP1,0.359466263,0.613650964
C12orf44,0.114756538,0.94439854
KBTBD4,0.041039848,0.626631727
SARDH,-0.289356051,0.333340601
ATPAF1,-1.457627204,0.03721919
STIL,-0.376647977,0.295574208
HJURP,0.160252679,0.46804403
AMD1,-0.153211479,0.59656536
NDUFAF4,0.940606326,0.318481565
NMI,1.307008337,1.03E-12
LPGAT1,-0.576865474,0.005365225
G0S2,-0.614210081,0.225989409
EXOSC9,-0.596907349,0.5647048
PFKFB2,-0.31572832,0.014240156
RAB38,-0.745171787,0.043847201
AGO2,-0.857303458,0.000318878
CKS2,-0.932256249,0.000482918
ACSL3,-0.584682559,0.002520527
DNPEP,0.91008405,0.694219786
OBSL1,-0.297492276,0.572464982
SLC12A4,-0.414167254,0.097494473
SNX21,-0.427679099,0.676493904
TTPAL,-0.066273126,0.712428801
SDC4,0.10414362,0.695814758
NCOA3,-0.535014506,0.060964185
PIGT,0.278653161,0.390665599
NCOA5,1.375432686,0.111597048
VAPB,-0.118099651,0.850487119
PARD6B,-1.154341265,6.69E-06
ATP5E,0.257755721,0.261762268
CHD6,-0.708182508,0.126866371
PLCG1,-0.731780648,0.107589819
SRSF6,0.645529432,0.169257837
ARFGEF2,1.00762952,0.641100405
ZNFX1,0.518891886,0.792771961
CSE1L,1.391829667,0.874330412
RAB22A,-0.406226035,0.600305903
STAU1,-0.096328575,0.00029977
MOCS3,-0.311550769,0.40265728
STX16,-0.179796879,0.592641881
RNF114,1.173700784,0.346718854
DDX27,-0.290763083,0.005381899
MTRR,-0.595521654,0.383552861
FASTKD3,-1.464491767,0.096195674
PEPD,-2.659617724,0.011405468
STAMBP,-0.60407751,0.460829632
NAGK,-0.878680843,0.109736365
MCEE,-0.162927385,0.718194551
SNRNP27,0.399099867,0.649217071
MPHOSPH10,0.003193907,0.000803639
USP22,0.637613735,0.222449762
TRERF1,-0.077371161,0.906002718
SIRT5,0.604956234,0.287547233
MRS2,-0.166004883,0.218578731
WRNIP1,0.955234189,0.773111294
RRP36,-0.289632306,0.672332922
SNRPC,0.007726308,0.09036005
SERPINB6,0.268002346,0.932302791
XPO5,0.597765958,0.05753205
PEX6,-0.302232399,0.566818066
NQO2,-0.363711511,0.998629377
OARD1,0.201078314,0.851216684
AARS2,0.05873798,0.819379533
RPS10,-0.647915038,0.242932679
MOCS1,0.158363845,0.432504316
HIST1H2BJ,0.047748001,0.260395224
MED20,-0.032419102,0.824416693
TBCC,-1.018186421,0.005549148
MAD2L1BP,-0.284013388,0.102145318
MEA1,-0.257715944,0.42524787
GLO1,0.657034864,0.010908743
RREB1,-0.721798264,0.241931709
SSR1,0.452487538,0.569036472
RIOK1,0.462810757,0.041482401
RPP40,-0.17006417,0.297541417
NUP153,-0.435693109,0.000720134
DEK,0.490746385,0.629687134
EEF1E1,-0.830560059,0.440222041
RUNX2,-0.453746866,0.090970281
LRRFIP1,0.53593407,0.043780055
AHNAK,0.172854634,0.027374888
EMC3,-0.193008325,0.026739503
CNOT1,-0.018199299,1.40E-05
MT2A,0.240885903,0.397641341
GOT2,0.583465526,0.002756466
ABCC4,-0.159777348,0.082636198
EFNB2,1.125473412,0.497228674
TM9SF2,1.013833393,0.538559318
C17orf53,-0.816942339,0.026716105
IRF1,1.966319239,0.229230887
ATP5S,-0.078503653,0.779695625
SOX9,0.430850623,0.003982398
SLC25A35,-1.559612886,0.000917357
MRPS7,-0.649181404,0.003345136
GGA3,-0.585511131,0.181085651
NUP85,-0.082992868,1.59E-05
SLC25A19,0.688664968,0.395235635
MIF4GD,-0.482530494,0.132277767
NT5C,-0.173152367,0.171747927
MSTO1,-1.870287408,1.28E-06
GTF3C4,0.105070018,0.207587682
DDX31,0.332636934,0.775338487
PPP1R12C,-0.529648829,0.167742676
MBOAT7,-0.768037313,0.035995846
CHCHD5,0.384220218,0.163096116
POLR1B,-1.105262503,0.048256312
CCDC93,-0.530912937,0.0874575
GTF2F1,0.749414607,0.0022509
ALKBH7,-0.332518711,0.047233007
CLPP,1.181240468,0.277785845
MED1,-0.13793863,0.007569123
RPL23,-0.205841579,0.021584543
ATG4C,-0.99305338,0.08626086
SH2D3A,-0.264670708,0.14316161
TRIP10,-0.585948406,0.309137327
FOSB,-0.234141423,0.121691682
OPA3,0.266423042,0.957658303
SNRPD2,0.936800218,0.951213811
EML2,0.348016947,0.24044959
VASP,0.521425886,0.16728416
SYMPK,1.897358925,0.563342579
PANK2,-1.702466203,0.010164927
FOXA2,0.15767101,0.056718035
GZF1,-0.990769886,0.184977825
CENPB,0.162571572,0.123736217
PSMF1,-0.416950539,0.051170743
DTD1,1.079793515,0.025497333
RBCK1,-0.062080818,0.566903001
TMX4,-0.131839595,0.64104339
AP5S1,-0.224006334,0.736499703
RRBP1,1.988088193,0.004271525
DSTN,-0.047261418,0.111761205
SNRPB2,-0.301895739,0.000429161
MGME1,-0.280772632,0.009579961
ITPA,0.548855463,0.665249329
MRPS26,0.327173614,0.473866956
NCLN,0.282718454,0.049376752
HNRNPR,1.864142898,0.00019366
MAX,1.73110879,0.0413519
RALY,-0.31272666,0.338615576
DYNLRB1,-0.403891002,0.275427091
EIF2S2,1.842890759,0.443273845
ERGIC3,1.204535909,0.147250031
ROMO1,1.21553582,0.074950679
CEP250,0.005477613,0.04692098
MMP24-AS1,0.688378592,0.721793261
TMEM115,0.049517899,0.410594182
PSMB2,0.924611195,0.929118843
AGO3,-0.314254672,0.28434372
UROD,-0.642515991,2.41E-06
HECTD3,0.099504101,0.191121081
KLC1,0.93460623,0.002794795
XRCC3,-0.28320243,0.81629203
TUBGCP3,0.211462657,0.053929489
PCID2,-0.103203031,0.306015624
CAPNS1,0.761204314,0.360230812
PDCD2L,-0.395931856,0.965700883
RBM42,-0.454156597,0.058503453
UBA2,-0.192904337,0.339524097
COX6B1,-0.402391982,0.021519532
FRMD8,-0.068435185,0.395270605
PRDX5,0.49135829,0.347569261
BCL2L12,-1.188100917,2.94E-06
IRF3,-0.913707398,0.059868079
PRMT1,0.584986956,0.125037461
RRAS,-0.746222287,0.67037628
SCAF1,0.562924341,0.558678833
PRR12,-0.173413027,0.519541792
ASL,-0.57958813,0.00128992
SBDS,-0.541775264,0.000936928
BECN1,-0.895650641,0.315595989
TRAP1,0.083955808,3.76E-07
NSRP1,-0.051036208,0.558707736
DNAJC8,0.912280186,0.006792322
AHDC1,0.759386937,0.229339493
ZNF384,-0.143462326,0.448178754
EMG1,-0.137909359,0.16550437
KTN1,0.815018247,0.020249689
SIX1,-0.86801781,0.073072931
DLGAP5,-0.504694685,0.001774932
L3HYPDH,-0.50176789,0.103953569
HSPA2,1.200601722,0.033504976
TRMT5,0.024061422,0.745275593
SGPP1,-0.256304848,0.584559452
PLEKHG3,0.449050526,0.134983476
RHOT1,-1.036029991,0.005351008
EVI2A,-0.535668891,0.134424705
WDR60,-0.175198533,0.70251831
NUP214,0.538105425,0.639679772
MAP2K2,0.954713925,0.085692319
CANX,2.258825595,0.080931581
CPSF3L,-0.930338317,0.058478663
PPCS,-0.740016598,0.977909053
COX7C,-0.012731188,0.83312004
TRAF2,-0.082798659,0.016546886
RAP1B,0.92851013,0.839472059
YEATS4,-0.149597302,0.939090196
PIN1,0.112169094,0.002371294
FBXL12,-0.453616354,0.015757521
EMC1,-0.169025038,0.022903254
UBR4,-0.181950399,0.004814377
HP1BP3,0.46369958,0.197962663
SIN3B,-0.016519792,0.69725766
SLC35E1,1.289402107,0.44708783
EPS15L1,0.817477921,5.46E-05
GFER,-0.809039354,0.1052458
PKMYT1,0.318493068,0.420614606
WDR24,-0.928178923,0.034287288
CHTF18,0.989452446,0.596602824
MACF1,0.296202175,0.002937009
SMARCA4,0.223688036,0.045775856
KDM4B,0.47067933,0.070192746
EMC6,1.982570147,0.059255393
METTL16,-0.408537765,0.146811742
TUBA4A,-0.649082741,0.044122006
AAMP,0.87922079,0.551453293
PNKD,0.292749086,0.718924359
ECHS1,-0.049661572,0.239645231
AKAP9,-0.086143297,0.007161908
HIP1,-0.712635502,0.075196031
PTPN12,0.098485422,0.183190624
POR,-0.212250223,0.234584442
GNAI1,-0.344882366,0.077560679
PAICS,-1.087101816,1.62E-05
PPAT,0.036915866,0.078586293
TUBGCP6,2.31582172,0.195701671
DGCR8,-0.673623036,0.015748399
SDF2L1,0.376940379,0.050253795
YWHAH,1.692745785,0.06949861
CDC42EP1,0.279562869,0.700687614
MPST,-0.1465992,0.183639282
TST,0.405654735,0.846378452
APOL2,1.544213255,0.009857581
RAC2,-0.205705806,0.010606019
EMC4,0.188738083,0.395965325
SPECC1,0.271051747,0.054591824
CPA4,0.068196684,0.804371804
DOCK4,-0.347083819,0.473038224
POT1,-0.655181401,0.004778209
ATP6V1F,-0.389759051,0.000371008
NAA38,-0.236675367,0.323027167
PRKRIP1,0.278140242,0.456213623
PODXL,0.053586751,0.002398201
STRIP2,-1.029952856,0.462581403
RABL5,-0.050459173,0.932348225
MKLN1,-0.343056237,0.26866645
FLNC,1.393247702,5.60E-06
CALU,0.781493259,0.518242496
NDUFA5,0.247959371,0.087154993
MRPS12,0.358523543,0.873519994
MYO1B,2.170808064,0.08053497
MTX2,-0.302757735,0.237945737
HAT1,-0.604190601,0.064471855
HERC2,0.201040712,0.11205905
PSMG2,-1.176881577,0.300011256
TWSG1,-0.409722885,0.093387327
EIF2AK4,-0.126260217,0.94507172
MYO5C,-0.363872803,0.399051693
TMOD2,0.589243557,0.346559712
C15orf57,-0.093854773,0.642950973
INO80,0.096853558,0.196071151
IVD,-1.418567927,0.192170984
KNSTRN,-0.170567574,0.170867839
DUT,1.089482602,0.651914304
CLN6,-1.355415097,0.022585507
ARPP19,0.104001326,0.645273467
VPS13C,-1.875780997,0.514582671
COPB1,-0.225645478,4.72E-05
PSMA1,1.432800529,0.012872099
SUMF2,0.343652303,0.018893909
PALLD,-0.416624796,0.022723059
SPCS3,1.325114397,0.595116437
E2F8,-0.089255261,0.454164438
DCTD,-0.549130429,0.155734893
SOX15,-0.718639271,0.319098819
RPAIN,-0.245928634,0.548451459
TXNDC17,-0.306485089,0.02853085
FXR2,-0.325513722,0.0475044
KIF1C,-0.390095623,0.048615865
MPDU1,-1.116797763,0.239479125
PHF20L1,-0.577722957,0.483707163
CCNT1,-0.261361783,0.808989849
PUS7L,-2.394328049,0.034125241
KRI1,-0.237588762,0.037205166
ILF3,1.415438622,0.63775758
SLC44A2,-0.287629015,0.396258488
CDKN2D,-0.797874472,0.002433652
NGDN,-0.062562072,0.059482525
RAB2B,-0.174297821,0.861425118
AJUBA,0.423717437,0.565362213
DTD2,-0.943649699,0.420055712
PARP2,-0.898547693,0.029181052
HEATR5A,-0.20961052,0.315689511
SNX6,0.52979539,0.892040566
EAPP,-0.938114897,0.38570678
MIS18BP1,0.170442949,0.841780711
NEDD8,-0.259778101,0.120598403
DAD1,-0.223699633,0.620959202
REEP5,-0.668141887,0.42985882
SEC14L1,-0.323478105,0.842547376
ASH2L,-0.28991667,0.007421599
TTI2,-0.40775562,0.499312633
SGOL1,-0.793884544,0.001708535
KLF16,-0.318861157,0.046723369
DOHH,-0.345783088,0.04273398
MAU2,0.135974737,0.390254234
GAMT,-0.015708557,0.143453981
PHF10,-0.934195508,0.035913208
EFCAB4B,-0.284732496,0.489497788
SH3BP4,0.01025221,0.101783935
DOCK6,-1.67261738,0.136154143
ECSIT,-0.049695292,0.102040235
LDLR,2.061751254,3.27E-05
ELOF1,-0.985279435,0.081779299
PRKCSH,0.904699219,0.488560593
CDC16,-0.781682746,0.010708483
THEM6,-0.022299532,0.118752076
PVRL2,-1.20667572,0.070603945
XPO7,0.071634931,0.054907253
FAM98C,-0.280707759,0.234476938
SAFB2,1.476661881,0.166904465
RPL36,-1.101458444,0.710233647
GTPBP3,0.404599814,0.874819148
BST2,2.130951259,1.89E-05
SLC27A1,0.014163328,0.227328513
NSUN5,0.057017681,0.024801086
COLGALT1,-0.502504036,0.014500315
DDA1,0.464432659,0.026860651
MRPL34,-0.55670374,0.081544977
LSM7,-1.131661671,0.281336345
SNX9,-0.183427346,0.007232085
RTN4IP1,0.109657348,0.286590568
QRSL1,-1.008543883,0.036644364
C6orf203,0.090974575,0.959929076
MLLT1,0.019915533,0.226606603
MLLT4,0.428471874,0.380833524
ACTN4,1.25317642,1.32E-11
NDUFA10,0.437245894,0.691151313
ARPC1B,0.582008263,0.664172895
MAP1S,-0.568282015,0.434785855
SCO2,-0.349960205,0.209024494
PXDN,-0.72765982,0.04470627
PGPEP1,-0.59999785,0.100092248
JUND,-0.432666113,0.054001907
CAMSAP1,-0.15380162,0.373668607
UBAC1,0.336380575,0.36747043
HELZ2,1.152229032,1.83E-14
COL5A1,-0.444840127,0.165557319
ATXN10,-2.033266593,0.018661532
TUBGCP2,-0.24198663,0.002094775
PAK4,-0.017536953,0.416967809
CEP85,-0.301340287,0.053437088
TAF4,-0.757333388,0.070186938
LAMA5,0.179043086,2.40E-05
OSBPL2,-0.672610423,0.443955264
ADRM1,0.350948067,0.708094008
EXOSC2,-0.263130657,0.352572694
POMT1,-0.96419254,0.399108123
PRRC2B,0.679987715,0.461447073
CHMP2A,0.773260673,0.042552189
UBE2M,0.496644015,0.467494937
TRIM28,0.547203547,0.728500053
C16orf13,-2.688165375,0.007223606
YIPF2,-0.878618262,0.374365215
LRRC47,0.144600689,0.001531594
SESN2,-0.716248127,0.269536227
ATPIF1,1.202678307,0.183371994
MED18,-0.364856806,0.127940455
THEMIS2,0.442485861,0.449608122
CLIP1,0.008254988,0.103559008
HIP1R,0.601434293,0.28179935
PPAN,-0.602672708,0.021592759
EIF3G,-0.037779603,0.480579641
C19orf66,0.788000078,0.744527068
DNMT1,0.754066557,0.181019437
NOL11,-0.234189736,0.078355142
UBE4B,-0.36225873,0.000159761
HABP4,-0.686319504,0.009020579
PPIL4,0.621744727,0.856577401
ULBP2,-0.118049453,0.406515299
AKAP12,-0.819238365,0.020575092
SYNE1,-1.060855617,0.724451351
ULBP3,-0.326912005,0.324281649
LATS1,-0.017955515,0.78445568
AAR2,-0.455439763,0.004002899
RBM39,-0.097756708,1.53E-05
ACSS2,0.089388548,0.505191418
ATP6V1E1,1.438464315,0.14679412
ZNF428,-0.195129083,0.324872644
ZNF141,-1.491084599,0.174727973
COX4I1,0.67472582,0.237063364
EMC8,0.429405518,0.19271781
GSE1,-0.375980522,0.173099233
GINS2,0.324706415,0.578769683
CHMP1A,0.346284072,0.521434762
CAP1,0.248755047,0.004375786
PPT1,0.227264869,0.235200897
HAUS8,-0.085824386,0.126731068
MRPS25,0.062962283,0.957055569
HACL1,0.07539963,0.625555658
TBC1D5,-0.250053541,0.128626481
CAPN7,0.673636349,0.346633088
RFTN1,0.241343225,0.029699221
ZFYVE20,-0.306818142,0.051760764
PDLIM4,0.034892768,0.152588116
KIF3A,-0.545710365,0.031796995
MGAT1,0.041671538,0.599085238
GFPT2,-0.953172706,0.198460818
TUBG1,-0.583195228,1.05E-05
PSME3,1.538917424,0.01075048
RPL27,-0.411214621,0.00112958
PSMC3IP,-0.49818902,0.282014904
ACLY,0.927407204,0.00768481
VPS25,-1.057124766,0.044211453
NDUFA2,-0.592725865,0.05750972
ANKHD1,0.888141227,0.034845882
DIAPH1,1.182310444,0.063357945
NDFIP1,0.280633262,0.40767578
UBE2D2,-0.597302316,0.064413814
EXOC4,-0.029801672,0.154624509
PPFIA1,-0.53716349,0.140685037
THOC6,-0.482113981,0.003446338
MAP1B,0.735863746,0.000492781
ZCCHC9,-0.519286632,0.256551366
TOP2A,1.164906887,3.68E-05
RARA,-0.118655686,0.703234997
KHDRBS3,-0.277586332,0.039489104
CHD1L,-0.642348175,0.00348436
PEX11B,-1.420446624,0.176363592
MCCC2,0.335526822,0.531200127
VIMP,-0.529226042,0.206382863
SNRPA1,0.770851304,0.911852237
LLGL1,-0.509603323,0.249221515
RHPN2,-0.15564644,0.304136977
ACTR10,0.737216331,0.238282506
LGALS3,0.267316573,0.003950536
DNAJB1,0.574655591,0.274075252
FBXW9,0.02569603,0.848123761
RFX1,0.07732192,0.262301246
CC2D1A,-0.781630389,0.11250949
TRIM21,0.716275146,0.014048606
LRRC41,-0.05755271,0.857986281
DHX30,-1.89932954,2.03E-05
RAF1,-0.619392365,0.003196818
NUP210,-0.140656145,0.694282138
HSD17B7,-0.603306195,0.564991539
ENOSF1,-0.340835289,0.373167087
ARFIP2,-0.304320516,0.797660566
TRIM5,-0.837657375,0.000555949
TRIM22,2.423497854,0.004892731
RRP8,-0.034459226,0.69642101
EFR3A,0.039963889,0.565151972
PTCD3,-0.357441188,0.002059259
IMMT,0.60109384,0.11771222
ILKAP,-0.301067847,0.011097899
SCLY,0.148987818,0.017090354
PTPRE,-0.251165053,0.589773343
RAN,1.394816673,0.000954585
PRKAA1,-0.408009218,0.02872107
CLUH,-1.466349726,0.000775339
MYBBP1A,0.196647412,8.11E-09
RPA1,0.589611522,0.020636306
UBE2G1,-0.307572901,0.425634454
EEFSEC,-0.83074392,0.009333012
TMEM128,0.160891579,0.592246022
PNISR,-0.868822515,0.015951051
SEC61G,-0.524357157,0.51061622
LANCL2,-0.03920499,9.01E-05
FIGNL1,-0.010448118,0.824370028
GRSF1,0.789871564,0.000575728
ANKRD17,0.2941749,0.091378513
UTP3,0.071364341,0.749299499
ITGB4,2.729180914,0.000151485
WBP2,-0.188000488,0.347149582
H3F3B,1.907224244,0.934799053
UNK,0.100271304,0.2630085
ZRANB2,0.611285871,0.471841822
EIF5A,-0.367473417,0.000143265
KDM6B,1.026705863,0.693380843
GPS2,-0.231314979,0.962871686
HRSP12,0.06363953,0.930885536
VPS13B,0.716017451,0.14050189
REEP2,-0.658533837,0.06130873
PCBD2,-0.027516598,0.994796411
SDF2,-0.268887535,0.022821196
FLOT2,-0.340842471,0.001216342
ERAL1,-0.452796813,0.309817627
PRMT7,-0.620516747,0.067290049
NIP7,-0.131507477,0.947028527
TERF2,-0.080882244,0.06597001
VPS4A,-0.58994118,0.000561408
MTSS1L,0.381759087,0.262831044
PCNA,1.565607323,0.365081083
NXT1,0.079464314,0.503639969
POLR3F,1.346127781,0.699430696
RIN2,-0.059366785,0.885353897
PTPRA,0.164507302,0.576887284
DAP3,-0.170960227,0.005879055
KIAA0907,-0.550095126,0.00062087
NES,0.692266389,0.055239797
ARHGEF11,0.201414168,0.547811474
DCAF8,-0.48205703,0.340576644
IGHMBP2,-0.623882342,0.433749764
MMACHC,-0.403122662,0.084210067
DPH2,-0.607524088,0.02786347
TOE1,-0.213970473,0.144983481
NASP,0.71998943,0.682870434
CTNNBL1,1.622271331,0.560040144
ZSWIM3,1.969375894,0.100364223
RBM38,-0.941519742,0.045729871
SERINC3,-0.012856605,0.7822748
PPP1R3D,1.413869643,0.766023853
AP3B1,0.223487291,0.654316997
INADL,-0.382346687,0.344267387
CASP9,-0.977446789,0.005245894
DCTN4,-0.866111486,0.098626002
XPO4,0.016678494,0.335743252
POMP,0.143552568,0.132795059
MYH10,1.924763238,9.22E-06
SCO1,-1.00107804,0.606933226
MPRIP,-0.087636551,0.171757712
COG6,0.124145267,0.608657989
SPG20,-0.508814624,0.556326763
TPT1,0.436070224,0.006208037
GPALPP1,-0.024699469,0.930120423
RFC3,0.328766641,0.250530421
STARD13,-0.345603126,5.85E-05
FAM104A,0.179629269,0.717208201
EPHB2,-0.55691487,0.556418244
SRRM1,0.229945754,0.688661068
HSPBP1,0.208659468,0.001034033
CSNK1G2,-1.234890048,0.073007347
CNDP2,1.470373046,0.306796204
MACROD1,-0.397917555,0.010868471
WDR74,0.703611223,0.942200224
RTN3,0.51701579,0.673556745
MED10,-0.745263067,0.189989519
MORC2,-0.199593702,0.076749138
AGAP3,-0.277664726,0.18745335
C12orf29,-0.277905948,0.7393648
ATP13A3,-0.501436005,0.171431957
KRAS,0.542985227,0.009162495
IPO8,-0.213109669,0.269842654
LARS,-0.608578717,0.05698445
IMPA1,-0.183523344,0.067305742
E2F5,0.091146399,0.825879278
CCDC59,0.664755622,0.373239625
SWAP70,0.792159671,1.71E-05
MICAL2,0.141011167,0.172836934
RRAS2,-0.784576889,0.00638843
HSD17B4,0.162630862,0.027962278
ZFC3H1,-0.512544199,0.024747729
DPF2,-0.259978859,0.010157357
MEN1,-0.283395336,0.233079915
C14orf1,0.286336389,0.669458539
C14orf159,-0.052280914,0.411400651
NUMB,0.031891495,0.037142795
COX16,0.080476577,0.42439971
MED6,0.475993444,0.299294097
EIF2S1,0.622818557,0.874644203
LOXL2,-0.087953392,0.308764063
ELP3,-0.146525504,0.120211159
CTIF,-0.358932644,0.124337902
MBD2,-0.359484147,0.693917077
IER3IP1,-1.291824811,0.13217583
CCNB1,-0.335546028,0.021323937
